[7/5/18 06:29PM]	Bought Item from shop (Id: 4587, Amount: 1)	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:00PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:01PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:02PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:03PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:04PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:05PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:06PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:07PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1623, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:08PM]	Dropped Item (Id: Item [id=1621, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:09PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:09PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:09PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 09:09PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3102, 3508, 0	
[7/5/18 09:09PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3102, 3508, 0	
[7/5/18 09:09PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3102, 3508, 0	
[7/5/18 09:10PM]	Picked up an item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:10PM]	Picked up an item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:10PM]	Picked up an item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:10PM]	Picked up an item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:10PM]	Picked up an item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:10PM]	Picked up an item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:10PM]	Picked up an item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 09:11PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3498, 0	
[7/5/18 09:11PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3097, 3498, 0	
[7/5/18 09:11PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3097, 3498, 0	
[7/5/18 09:11PM]	Bought Item from shop (Id: 13734, Amount: 10)	
[7/5/18 09:11PM]	Bought Item from shop (Id: 13734, Amount: 2)	
[7/5/18 09:13PM]	Bought Item from shop (Id: 13734, Amount: 10)	
[7/5/18 09:13PM]	Bought Item from shop (Id: 13734, Amount: 4)	
[7/5/18 09:14PM]	Bought Item from shop (Id: 13734, Amount: 10)	
[7/5/18 09:14PM]	Bought Item from shop (Id: 13734, Amount: 4)	
[7/5/18 09:14PM]	Bought Item from shop (Id: 13734, Amount: 10)	
[7/5/18 09:15PM]	Bought Item from shop (Id: 13734, Amount: 4)	
[7/5/18 09:16PM]	Bought Item from shop (Id: 13734, Amount: 10)	
[7/5/18 09:16PM]	Bought Item from shop (Id: 13734, Amount: 4)	
[7/5/18 09:16PM]	Bought Item from shop (Id: 13734, Amount: 10)	
[7/5/18 09:16PM]	Bought Item from shop (Id: 13734, Amount: 4)	
[7/5/18 09:18PM]	Bought Item from shop (Id: 13734, Amount: 10)	
[7/5/18 09:18PM]	Bought Item from shop (Id: 13734, Amount: 4)	
[7/5/18 09:19PM]	Bought Item from shop (Id: 13734, Amount: 10)	
[7/5/18 09:19PM]	Bought Item from shop (Id: 13734, Amount: 5)	
[7/5/18 09:20PM]	Bought Item from shop (Id: 13734, Amount: 10)	
